epoch,acc,loss,val_acc,val_loss
0,0.302857154939,2.06068126573,0.325814553782,1.9812153766
1,0.310476200183,1.80536765416,0.325814553782,1.72152015201
2,0.32571429597,1.6942847432,0.325814553782,1.6640859905
3,0.355555571053,1.64314774937,0.325814553782,1.62587462392
4,0.378412716654,1.62245900048,0.325814553782,1.58202503439
5,0.372063504855,1.58354651186,0.566416064114,1.48714186016
6,0.476825419002,1.49922928227,0.583959927946,1.30447401917
7,0.566349226634,1.32818310181,0.641604040014,1.06782294993
8,0.671111142106,1.10380769306,0.749373462378,0.862928369589
9,0.721269865566,0.939150485992,0.769423578131,0.735398857217
10,0.747301618258,0.820837039418,0.774436107069,0.746154684769
11,0.77269844638,0.750973581738,0.784461182983,0.544909326654
12,0.772698434525,0.726594061322,0.794486231187,0.569733239057
13,0.786666693158,0.656051190694,0.807017561898,0.501842030308
14,0.793015901777,0.622298981084,0.83458649903,0.441895922025
15,0.802539708879,0.594231997199,0.829573961726,0.40790727264
16,0.821587326792,0.528623510732,0.839599020648,0.381997625033
17,0.819682558907,0.529202677409,0.844611556906,0.378720446637
