epoch,acc,loss,val_acc,val_loss
0,0.249697345419,2.03018942526,0.320528219728,1.78973042464
1,0.263317199708,1.84021550922,0.320528219728,1.69106620099
2,0.26543584567,1.79432328879,0.320528219728,1.67461366012
3,0.26543584365,1.78892843602,0.320528219728,1.66454446015
4,0.256053276739,1.79018154791,0.320528219728,1.65978499721
5,0.272699764219,1.77590341285,0.320528219728,1.65152525201
6,0.272094441167,1.7661399215,0.320528219728,1.64757014423
7,0.255145287615,1.78528887943,0.320528219728,1.65127406701
8,0.264830520724,1.76919333005,0.320528219728,1.63308487419
9,0.279661027683,1.75691566225,0.468187286072,1.59991423022
10,0.305690087252,1.7294597161,0.516206490893,1.54347520315
11,0.374697350597,1.66420832529,0.555822348394,1.38848097986
12,0.473970963793,1.54161081678,0.61104444646,1.22533009032
13,0.526937063468,1.42679471687,0.680672301966,1.08328316793
14,0.596852322756,1.3164035688,0.728691502779,0.980144939503
15,0.634685258239,1.22461368674,0.722689104681,0.907351959653
16,0.665859589132,1.1591376541,0.743097266229,0.835187608454
17,0.687046032336,1.09304046126,0.747899188715,0.803916680713
18,0.695823276447,1.04156581931,0.771908781108,0.74248515057
19,0.723970969855,0.966166136628,0.804321750873,0.666212064879
20,0.745157422656,0.934066163281,0.774309756375,0.696817217755
21,0.739104139603,0.91237559359,0.816326559091,0.613048928625
22,0.758777264821,0.840675918733,0.81872751833,0.57862741306
23,0.776634406235,0.810251649153,0.823529432802,0.559032587444
24,0.786319645785,0.785161156776,0.841536627096,0.524544419361
25,0.794794218015,0.747396033194,0.846338541568,0.491090583451
26,0.794188892437,0.722265323845,0.849939984434,0.471085748753
27,0.805084768998,0.691741202847,0.840336147477,0.485643698889
28,0.807203419128,0.677701309071,0.834333753385,0.495058768938
29,0.820823278468,0.656232589635,0.848739512828,0.43426811645
30,0.820520608102,0.642705096532,0.847539025195,0.441781231836
31,0.813862011594,0.630149688761,0.851140476075,0.42919514059
32,0.830205845631,0.599536996777,0.864345759905,0.421279525306
33,0.836259111509,0.582022366887,0.860744305018,0.410085164699
34,0.834745790999,0.56706115957,0.863145272271,0.403363161979
35,0.838377759618,0.563597168963,0.871548645637,0.397611770685
36,0.838983076104,0.561657346911,0.86914768239,0.395524835637
37,0.840496401666,0.546894098743,0.867947202771,0.386663774608
38,0.844431022466,0.53116254357,0.876350568122,0.382086559003
39,0.83716709533,0.537518958166,0.85594239856,0.419624111983
40,0.851089626046,0.51217823766,0.870348170024,0.397432978789
41,0.853208262031,0.502627649802,0.879952010487,0.363998031792
42,0.848365642257,0.499272088883,0.88475392546,0.360422816973
43,0.858050877765,0.493061839271,0.885954412593,0.360234367622
44,0.860472184117,0.473035792678,0.872749121249,0.369077494415
45,0.858656206373,0.473940201988,0.875150088503,0.378315281968
46,0.866222789732,0.462193890901,0.888355371832,0.365215483333
47,0.85926152589,0.471286768757,0.889555859466,0.354837724141
48,0.861077510704,0.473133273549,0.897959204281,0.350163161003
49,0.865920127448,0.438344066173,0.896758732676,0.341678171098
50,0.87136806876,0.426197961225,0.895558257564,0.348930848747
51,0.872276056621,0.413112352965,0.899159695922,0.333318884007
52,0.86834143481,0.438066131735,0.9039616144,0.328248258524
53,0.871065408497,0.422186814627,0.9039616144,0.331521978148
54,0.876513348798,0.413923540989,0.905162090013,0.334837375944
55,0.872276058642,0.420887605619,0.909964017007,0.323892333052
56,0.87590802221,0.41659832771,0.878751519347,0.365526293757
57,0.875302696632,0.408971962535,0.905162094521,0.326069976728
58,0.880145308325,0.390050828204,0.891956803178,0.352175296605
59,0.873486713838,0.399855135861,0.903961610894,0.317845592354
60,0.881658626815,0.395412697125,0.900360179549,0.325642022703
61,0.878631988824,0.389247958438,0.899159696423,0.331865889873
62,0.881658623784,0.3803081616,0.906362581654,0.317146955919
63,0.884987926079,0.380088427309,0.906362577647,0.318498160283
64,0.878934656159,0.389092858818,0.90516209402,0.321869486019
65,0.881658622774,0.366171266947,0.912364979752,0.303842121939
66,0.885290584322,0.365054900868,0.903961611395,0.324018627906
67,0.888619888637,0.361955615423,0.907563054261,0.31464779258
68,0.895883807691,0.336412533739,0.907563053259,0.32082977603
69,0.881355961501,0.366847489345,0.907563057266,0.309048151707
70,0.886501235477,0.3502285579,0.903961622915,0.326652319554
71,0.901634410276,0.334027396673,0.908763529373,0.317396878257
72,0.888014556998,0.343031677654,0.915966426625,0.303433950959
73,0.886501242549,0.341640599451,0.905162086507,0.310309809296
74,0.891041192968,0.342544110523,0.903961603381,0.328792894963
75,0.896186474016,0.329204925289,0.90876352186,0.303733164147
76,0.890435857288,0.336470876078,0.913565455365,0.29506188894
77,0.901029084699,0.319671717236,0.915966418611,0.294726170412
78,0.900726422415,0.318931977375,0.90636257364,0.30123832609
79,0.895278482114,0.333417370284,0.908763532879,0.312170193977
80,0.894975812758,0.324697231085,0.906362578148,0.30465546889
81,0.893159836026,0.323193750518,0.909964009493,0.30038084503
82,0.890738522602,0.323825291532,0.909964017007,0.323322928691
83,0.901634413307,0.313550695019,0.913565448352,0.299103251713
84,0.901937083673,0.306180786657,0.905162087008,0.313118705103
85,0.904661056349,0.296593210455,0.914765934984,0.296982126201
