epoch,acc,loss,val_acc,val_loss
0,0.299833898844,1.92654060486,0.31561463794,1.46967090008
1,0.309800675182,1.40726716297,0.317275768103,1.35910106814
2,0.355066455381,1.37039919509,0.528239219688,1.29058650483
3,0.393272435942,1.31777300946,0.335548190183,1.20511110993
4,0.514534906592,1.2003263041,0.81063126686,0.911262973796
5,0.716777432797,0.860118649727,0.83388706418,0.444383069526
6,0.833887076655,0.499287575483,0.913621289786,0.239003304825
7,0.883720952411,0.327294455018,0.918604676114,0.202891406452
8,0.901993384195,0.273143963758,0.928571465404,0.189004918517
9,0.905730922555,0.247402115443,0.92192693921,0.198012527165
10,0.911129593849,0.229385412883,0.931893711866,0.199947545348
11,0.914036576138,0.221126950757,0.92524919399,0.193587388583
12,0.921511658402,0.19874995635,0.930232599724,0.177409635554
13,0.920681098173,0.203262406726,0.936877109284,0.163021242029
14,0.929817310599,0.190617927285,0.93023258309,0.180110550204
15,0.918604681658,0.194531830764,0.928571465404,0.170927365852
16,0.926910332469,0.186275491881,0.928571458473,0.161067375783
17,0.923172784406,0.191013574254,0.93023259418,0.167286636871
18,0.91818939392,0.188368674454,0.928571465404,0.168295545287
19,0.927325610505,0.183759143013,0.925249199535,0.167772609481
20,0.925664483115,0.176841738526,0.931893736817,0.188435419008
21,0.930232590021,0.175183568583,0.935215968032,0.157199710608
22,0.933139569538,0.169724027258,0.936877118987,0.16985094426
23,0.932724284571,0.171233185502,0.931893721569,0.178968288871
24,0.933139569538,0.167644034118,0.933554861435,0.170014527648
25,0.93521598328,0.170537941158,0.93355485589,0.171774298299
26,0.935631268246,0.165717752347,0.933554861435,0.158378636421
27,0.9318937285,0.171548442785,0.938538236673,0.157401216758
28,0.934385411961,0.169107457753,0.938538236673,0.166092550339
29,0.934800706631,0.16425986588,0.936877113442,0.160006043523
