epoch,acc,loss,val_acc,val_loss
0,0.280410742684,1.93479635685,0.312302837613,1.47839308236
1,0.285939968499,1.47897072765,0.312302837613,1.40730951825
2,0.287519747259,1.4579801761,0.425867507698,1.41258963576
3,0.300947867393,1.42806610338,0.312302837613,1.3875694132
4,0.289889415505,1.44303330765,0.312302837613,1.36686041754
5,0.315955766199,1.39363424925,0.473186117617,1.31954288483
6,0.3499210112,1.35901136496,0.49842271237,1.19260810414
7,0.511848341232,1.15187958537,0.832807569662,0.660338134044
8,0.740126382401,0.680876490817,0.902208198508,0.263958846827
9,0.856240126947,0.386619066081,0.933753943218,0.209435948908
10,0.890205370871,0.310639708669,0.92429022082,0.193853739966
11,0.910742495674,0.259761657878,0.91482649673,0.20478479033
12,0.894944708212,0.250583607297,0.930599369085,0.175596140208
13,0.913902053901,0.220045440099,0.924290219128,0.186343555994
14,0.921011058075,0.219431282126,0.927444791568,0.186522577957
15,0.919431280186,0.19245857071,0.927444791568,0.186952960886
16,0.921800948432,0.204250195203,0.936908513966,0.164096736287
17,0.921800947961,0.209439544928,0.933753941525,0.164326543735
18,0.917061611469,0.200634394918,0.930599365701,0.168496894677
19,0.920221169036,0.196157072875,0.924290221196,0.186183389053
20,0.924960505153,0.18218262769,0.927444791568,0.178620542826
21,0.924170616585,0.184825364706,0.927444791568,0.175685660931
22,0.928909952701,0.179716448083,0.936908513966,0.161236573281
23,0.929699842022,0.183575776563,0.936908513966,0.176546556575
24,0.927330174717,0.187505994857,0.943217662231,0.167380031304
25,0.931279620947,0.166952949706,0.936908513966,0.165594901196
26,0.932859400249,0.170798120811,0.940063088098,0.161136936972
27,0.925750395886,0.171572367986,0.940063088098,0.17274331191
28,0.92890995223,0.180924792425,0.946372238055,0.165472847007
29,0.933649288723,0.15262888299,0.933753939833,0.16880952212
30,0.925750394568,0.165252729474,0.940063088098,0.171379920906
31,0.933649288723,0.169326658439,0.927444795329,0.185053568909
32,0.933649288723,0.164399259722,0.933753939833,0.170536120701
33,0.936018957346,0.162969618424,0.940063088098,0.168162520423
34,0.946287520218,0.141747637853,0.936908513966,0.179080975827
