epoch,acc,loss,val_acc,val_loss
0,0.280410742684,1.90227061425,0.312302837613,1.46412254132
1,0.265402843625,1.49145329695,0.312302837613,1.40783294067
2,0.268562401287,1.44706307749,0.312302837613,1.39443222581
3,0.279620853092,1.43921040189,0.312302837613,1.38148589992
4,0.308846761642,1.41649706066,0.312302837613,1.35562518944
5,0.313586098135,1.38552049589,0.466876969353,1.27568026371
6,0.428909953077,1.28136868386,0.725552051225,0.970171064232
7,0.662717219401,0.83719740236,0.899053624376,0.282195176659
8,0.845971564452,0.426136235584,0.914826498423,0.21229312677
9,0.883096366603,0.305948728351,0.911671922598,0.216322893318
10,0.896524486572,0.272924782823,0.924290219128,0.204771854312
