epoch,acc,loss,val_acc,val_loss
0,0.258612769867,1.88226172004,0.242201834862,1.75022975874
1,0.289389067524,1.69951785903,0.328440366972,1.71932864845
2,0.282958199357,1.67995705898,0.242201834862,1.69639587752
3,0.33256775379,1.64412669479,0.45504587156,1.62878055813
4,0.468075333027,1.43764443741,0.598165137615,1.11324200061
5,0.623794212219,1.00175978894,0.699082568807,0.827193566856
6,0.686265502986,0.790137527607,0.750458715596,0.697196269692
7,0.729444189251,0.689153338483,0.776146788991,0.640105277683
8,0.758383096004,0.619536918938,0.783486238532,0.606259538493
9,0.76619200735,0.593303854475,0.785321100917,0.596097652628
10,0.8038585209,0.536841692264,0.803669724771,0.572666609615
11,0.809370693615,0.505011313786,0.807339449541,0.558796091692
12,0.813045475425,0.486854784447,0.814678899083,0.537713817938
13,0.832797427653,0.441504938809,0.829357798165,0.497210580493
14,0.845199816261,0.406883147705,0.825688073394,0.484052857128
15,0.865870463941,0.367158756712,0.834862385321,0.504514406143
16,0.864492420763,0.361562853006,0.838532110092,0.48454012149
17,0.867707854846,0.345185934518,0.851376146789,0.450353315555
18,0.870004593477,0.344938807744,0.849541284404,0.456197740835
19,0.879650895728,0.327123725915,0.851376146789,0.43483751017
20,0.872760679835,0.32793619285,0.851376146789,0.463485670418
21,0.8879191548,0.295788794152,0.825688073394,0.531296465812
22,0.892971979789,0.283761460955,0.849541284404,0.429510883454
23,0.885163068443,0.309271529556,0.849541284404,0.460921329096
24,0.888837850253,0.313579020488,0.856880733945,0.446704413694
25,0.8879191548,0.29464441866,0.85504587156,0.427490782956
26,0.892512632062,0.271945566069,0.856880733945,0.430640596206
27,0.897106109325,0.272599937469,0.851376146789,0.438148700535
28,0.90261828204,0.266747281667,0.853211009174,0.461240045849
29,0.900321543408,0.254143505358,0.85871559633,0.423929696346
30,0.901240238861,0.272855873988,0.849541284404,0.454260468046
31,0.898484152503,0.271289893001,0.853211009174,0.455973612497
32,0.910886541112,0.242297867583,0.866055045872,0.428026265836
33,0.896187413872,0.263059658484,0.862385321101,0.422371481974
34,0.907211759302,0.235495825043,0.866055045872,0.406601568318
35,0.909508497933,0.248553495223,0.860550458716,0.418966439886
36,0.90261828204,0.243750154088,0.860550458716,0.412026748526
37,0.911805236564,0.224394901701,0.864220183486,0.409129499842
38,0.909967845659,0.23038555399,0.85504587156,0.449525050067
39,0.909508497933,0.235903510547,0.864220183486,0.423139956894
40,0.915480018374,0.221095139014,0.853211009174,0.409623132605
41,0.908130454754,0.228874985319,0.862385321101,0.438376556843
42,0.920073495636,0.208652091152,0.869724770642,0.388891547098
43,0.915480018374,0.216544001925,0.860550458716,0.423267325458
44,0.910427193385,0.220569022833,0.856880733945,0.403493783999
45,0.919154800184,0.200432947412,0.862385321101,0.391206955363
46,0.920532843362,0.199344536666,0.867889908257,0.429150894804
47,0.92696371153,0.200513293101,0.867889908257,0.416018922777
48,0.91961414791,0.198374422061,0.869724770642,0.413145098282
49,0.92696371153,0.195039247513,0.867889908257,0.402488259766
50,0.928341754708,0.193650800206,0.869724770642,0.37898774847
51,0.930179145613,0.178640032238,0.860550458716,0.440631787821
52,0.924207625172,0.188668091855,0.856880733945,0.42025112887
53,0.922370234267,0.202399815663,0.860550458716,0.406413572261
54,0.925126320625,0.185803681405,0.866055045872,0.406530151291
55,0.930179145613,0.185007901544,0.862385321101,0.393479323387
56,0.934313275149,0.167005974369,0.867889908257,0.430003916862
57,0.935691318328,0.173120203918,0.860550458716,0.441798080873
58,0.925585668351,0.182011350192,0.869724770642,0.399182649326
