epoch,acc,loss,val_acc,val_loss
0,0.225181606109,1.98293538417,0.320528219728,1.6895622606
1,0.265738508206,1.80510304136,0.320528219728,1.65142440195
2,0.272397103072,1.77920248549,0.392557037979,1.62829943865
3,0.321125920546,1.71237309302,0.547418981039,1.4518090737
4,0.462772412825,1.46663124885,0.624249734298,0.978429723187
5,0.565677988832,1.19570014234,0.741896790617,0.716355906815
6,0.644370485665,1.00159083787,0.768307346256,0.632331471483
7,0.688256686017,0.887493984174,0.794717913916,0.582826471128
8,0.701573877011,0.840242963726,0.821128473562,0.519652329072
9,0.738801478329,0.766421885814,0.824729904407,0.476800692683
10,0.742130783655,0.742020417573,0.823529428795,0.449459781667
11,0.769067826918,0.693679416079,0.858343365814,0.410857511669
12,0.779661046246,0.656583838796,0.83313328178,0.430759737972
13,0.772094456826,0.657173961654,0.84153663511,0.408766534148
14,0.788438289852,0.630971377684,0.841536639117,0.413492502786
15,0.792675569906,0.603681558775,0.839135679878,0.42389993307
16,0.799636830718,0.589910376375,0.869147689903,0.372521589534
17,0.798728839826,0.572271353613,0.860744317039,0.370885817945
18,0.809927387763,0.556459179874,0.846338561603,0.404969523183
19,0.816585987301,0.539812048613,0.857142886194,0.382961841441
20,0.802966124931,0.566625974441,0.866746730664,0.363827993514
21,0.814467345254,0.538854647996,0.855942390546,0.391752351357
22,0.818704625308,0.51612642559,0.871548645136,0.363710668658
23,0.834745790999,0.489268705501,0.866746718643,0.380413449862
24,0.823244585829,0.505608047217,0.878751526861,0.341476869558
25,0.841101724212,0.488679022607,0.8763505556,0.35189564501
26,0.830205838559,0.498726525549,0.870348161509,0.370001540965
27,0.839285741418,0.469193071885,0.873949608382,0.355368208484
28,0.839891074067,0.465179049868,0.883553449346,0.33973367099
29,0.843825690827,0.471140336435,0.87995199496,0.346457621631
30,0.848062985024,0.443263243568,0.881152490107,0.336354964921
31,0.834745793019,0.460994361316,0.872749124755,0.352866120198
32,0.836561763691,0.479039239681,0.875150088002,0.346910010115
33,0.845339017399,0.446695406558,0.877551047241,0.347176100777
34,0.843825687796,0.4482424931,0.876350563614,0.360470675621
35,0.851089623015,0.434055775909,0.87875151484,0.334875525046
36,0.853813596701,0.435967093302,0.883553445339,0.340847702713
37,0.84776032173,0.433100929957,0.884753921453,0.329117946389
38,0.855629564342,0.414731902086,0.879951998967,0.344916480429
39,0.85320825597,0.417684732605,0.876350559607,0.357128441709
40,0.858656201322,0.400730088858,0.887154884198,0.341474701877
41,0.864406804917,0.394869345982,0.87995200648,0.330602444896
42,0.85926152892,0.408215616719,0.883553433819,0.336352392029
43,0.857748218512,0.41134926361,0.872749113235,0.366679488235
44,0.867130784665,0.387785015091,0.884753917446,0.336377063469
45,0.862893495519,0.384851569089,0.882352958206,0.335499325094
