epoch,acc,loss,val_acc,val_loss
0,0.327857153565,2.06658983231,0.324929992358,2.03661696584
1,0.352857152224,1.89022776604,0.324929992358,1.75864746991
2,0.357857159376,1.69523112774,0.324929992358,1.66177317675
3,0.330000011921,1.66417449951,0.324929992358,1.61419449133
4,0.330000011474,1.63536373138,0.324929992358,1.58079665315
5,0.362142864168,1.57690282822,0.38095240032,1.51372305786
6,0.370000014305,1.49436981201,0.324929992358,1.41592204571
7,0.436428593397,1.38463415384,0.703081244932,1.20741519975
8,0.552857167721,1.20902910233,0.750700301984,1.02514246398
9,0.635000026226,1.05177707434,0.638655470867,0.965855728177
10,0.715714313984,0.856077897549,0.843137278276,0.604164858659
11,0.792857174873,0.682730238438,0.851540621589,0.471841200894
12,0.830714318752,0.555593599081,0.817927201589,0.42659834261
13,0.852857177258,0.477874299288,0.899159685069,0.34210110821
14,0.869285745621,0.419952132106,0.893557464375,0.323910363749
15,0.875714323521,0.375853494406,0.857142878514,0.335548619429
16,0.889285750389,0.347199985683,0.851540640289,0.315866625776
17,0.885000030994,0.327350226939,0.851540630939,0.316106661862
18,0.889285752773,0.319706944823,0.862745126088,0.314293236125
19,0.900000026226,0.293893067241,0.901960812363,0.283063883291
20,0.890000035763,0.315943359733,0.887955207451,0.28793049443
21,0.886428599358,0.301015142798,0.901960821713,0.253175827218
22,0.892857172489,0.274286560118,0.882352978575,0.284811366423
23,0.900714321136,0.271712360978,0.896358574138,0.273302380945
24,0.905000033379,0.275824466944,0.876750731001,0.296908044932
25,0.905000026226,0.251836047322,0.9103641884,0.258039411377
26,0.898571469784,0.262709183097,0.924369774613,0.238514099635
27,0.902857160568,0.249216548502,0.904761940825,0.243178296907
28,0.905714321136,0.254946183711,0.843137273601,0.344324300102
29,0.907142887115,0.255733433068,0.91036417905,0.247931096484
30,0.91642860651,0.247246888876,0.901960803013,0.251441270697
31,0.902857182026,0.254524303079,0.904761922126,0.252388205598
32,0.910714323521,0.245674452484,0.913165298163,0.244263068134
33,0.906428601742,0.239815614223,0.887955217969,0.276106290665
34,0.917142884731,0.215880038738,0.918767545737,0.234452640893
35,0.909285750389,0.217146492004,0.904761922126,0.238494198696
36,0.915000023842,0.217207214832,0.907563069287,0.219461881063
37,0.905000040531,0.226860357374,0.913165289982,0.229561666063
38,0.917142896652,0.216029828042,0.910364180219,0.220800809416
39,0.919285748005,0.223261326998,0.924369775781,0.234326118056
40,0.922142884731,0.193659191132,0.913165280632,0.235276055394
41,0.920714318752,0.197821864933,0.915966418444,0.219442137901
42,0.916428601742,0.208267315328,0.915966399744,0.233390168232
43,0.913571455479,0.214762696028,0.927170912425,0.237425336066
44,0.927142891884,0.195519558489,0.921568666019,0.253493260519
