epoch,acc,loss,val_acc,val_loss
0,0.277845045931,1.99671320996,0.320528219728,1.75416276635
1,0.292070230911,1.80200181371,0.320528219728,1.6777722555
2,0.273305093964,1.78243311785,0.41896760063,1.66194455564
3,0.274213084983,1.75399166447,0.320528219728,1.65085810874
4,0.285714296782,1.76415820445,0.320528219728,1.64129419287
5,0.284806308352,1.75333176831,0.320528219728,1.63009101403
6,0.297820833906,1.7387826867,0.472989206555,1.59778373382
7,0.328692505925,1.70251849142,0.507803129549,1.53006827631
8,0.414951587885,1.61789303513,0.578631482705,1.28241054351
9,0.549031496048,1.41368122424,0.735894385005,1.00728696034
10,0.628934650603,1.2431311476,0.732292934125,0.925401948079
11,0.681900752298,1.12323203127,0.777911183213,0.783329375652
12,0.719733687276,1.02454184981,0.799519832395,0.712805434936
13,0.742736103171,0.959888025866,0.793517434296,0.699627887301
14,0.756053292145,0.91016646664,0.819928001957,0.614756012664
15,0.755750630872,0.88322821108,0.804321758887,0.613332029651
16,0.780266369803,0.82572697987,0.821128473562,0.582529400076
17,0.787832964275,0.799940314333,0.822328953182,0.547130449479
18,0.788135627569,0.761598613808,0.806722710113,0.588391295
19,0.788135620497,0.754938911583,0.835534233005,0.50090607024
20,0.811138040939,0.703178477489,0.828331355287,0.498078670822
21,0.810835380675,0.686148490441,0.839135679878,0.479126364744
22,0.81113804801,0.669907170837,0.834333757392,0.48988286362
23,0.815677994389,0.659150227147,0.847539029202,0.450787179109
24,0.822336595947,0.636279967377,0.846338553589,0.448697989227
25,0.82717920865,0.615630516056,0.861944796658,0.424061272325
26,0.827784529177,0.602011575032,0.847539041223,0.449946275278
27,0.836259117571,0.59324959072,0.849939992448,0.429386199522
28,0.828389857785,0.589440565998,0.857142874173,0.420865652691
29,0.837469758624,0.555790747626,0.879952002974,0.394981387533
30,0.837772418887,0.552602695206,0.877551055255,0.395651127611
31,0.841707053831,0.558164782948,0.870348157502,0.402426457706
32,0.8417070508,0.5375328511,0.860744309025,0.416660551514
33,0.845944336915,0.521912621239,0.869147670369,0.398679464054
34,0.845944341967,0.523646160203,0.889555859466,0.370531827462
35,0.845641673621,0.517097403943,0.864345767919,0.398686905368
36,0.853208262031,0.511577852197,0.864345763912,0.420468443332
37,0.860472186137,0.48913587554,0.881152490107,0.373346317716
38,0.850181626061,0.494513694765,0.882352974235,0.367092330416
39,0.858958870678,0.485719965676,0.887154884198,0.361583334182
40,0.858958866637,0.478775529033,0.877551043735,0.376487811573
41,0.85623489093,0.476069490788,0.881152482093,0.361726480747
42,0.863498817056,0.459693266679,0.877551043735,0.363393808989
43,0.862590822123,0.458544971327,0.882352958206,0.359605482271
44,0.864406810979,0.454976777909,0.884753940987,0.35676042673
45,0.871670730033,0.442041036689,0.891956802176,0.357286894522
46,0.863498817056,0.450412301189,0.87394961289,0.370412186289
47,0.860774856503,0.446540921674,0.891956818705,0.340755967783
48,0.874092036385,0.423889986792,0.883553457861,0.362855797555
49,0.868038766465,0.420448492897,0.899159692416,0.335142331464
50,0.872881382199,0.425782217818,0.888355379846,0.343655415693
51,0.878026667288,0.409119313551,0.885954412593,0.338718938477
52,0.878329320479,0.407728748554,0.894357769429,0.334085708907
53,0.870762741162,0.415407719501,0.893157294317,0.338884775002
54,0.878631989835,0.404806989734,0.896758737183,0.335822857353
55,0.875605352854,0.402561782528,0.890756335078,0.328897552831
56,0.874697369034,0.396446773561,0.88715489672,0.346282066918
57,0.870460080898,0.39156505617,0.889555855959,0.332132715137
58,0.886198574204,0.374590398144,0.902761138788,0.319513920601
59,0.883777270883,0.38465439945,0.899159692917,0.324358005984
60,0.882263954413,0.36529193364,0.902761131275,0.326804854477
61,0.891949179819,0.357833456437,0.89315729031,0.328648964021
62,0.886803899781,0.361320617088,0.895558253557,0.335416199405
63,0.890133203086,0.357551806054,0.895558246044,0.322300322229
64,0.892251842103,0.350918602009,0.897959212796,0.317640279271
65,0.895581144398,0.351145178585,0.891956807185,0.316549751125
