epoch,acc,loss,val_acc,val_loss
0,0.289638932449,1.83232716301,0.340659339162,1.67299614784
1,0.324175824223,1.63780126841,0.340659339162,1.64459472848
2,0.33634222934,1.61887666457,0.340659339162,1.60051278828
3,0.461930926404,1.49275486136,0.577708004782,1.18287107016
4,0.639717425432,1.0415164512,0.711145995363,0.871021749461
5,0.733124018932,0.781329401247,0.745682887043,0.698809479432
6,0.761381475761,0.684513103082,0.791208789525,0.595342388988
7,0.794740973125,0.587026636819,0.83830455259,0.511159077638
8,0.823390894632,0.507060043993,0.846153845312,0.464869616732
9,0.843406593219,0.442902668585,0.860282573726,0.421178803842
10,0.859890109703,0.390705555069,0.874411302983,0.365768970954
11,0.870879120505,0.360127266105,0.877551020408,0.343734205658
12,0.881083202418,0.326451015061,0.897959183673,0.311519628347
13,0.891679748729,0.311999213518,0.891679748823,0.312409243156
14,0.890502354788,0.299466084227,0.901098900257,0.306059623204
15,0.904238618618,0.277073079226,0.899529041544,0.286179036768
16,0.903846153753,0.276582365274,0.90423861684,0.29300394528
17,0.908163265119,0.257229288294,0.897959182831,0.28320129714
18,0.903846153753,0.24739876338,0.901098901099,0.272335450435
19,0.914835164648,0.235364290899,0.899529041544,0.295535046765
20,0.911302982544,0.234305619305,0.90737833595,0.265185695949
21,0.913657770801,0.236859368403,0.901098899415,0.298232903918
22,0.916797488039,0.222203211657,0.905808476395,0.265957431491
23,0.922684458212,0.212261062308,0.905808477237,0.274326905678
24,0.921114599499,0.221194135174,0.902668758969,0.263979268107
25,0.920329670143,0.208602764169,0.910518052533,0.250920415264
