epoch,acc,loss,val_acc,val_loss
0,0.331298346363,1.91705717286,0.331168846143,1.77898918499
1,0.333333348234,1.63188820891,0.331168846143,1.66937962445
2,0.380545396241,1.58857462617,0.467532491142,1.60248671878
3,0.446886464571,1.53026359849,0.586038995873,1.50930278951
4,0.571428592049,1.38146416737,0.618506520987,1.21568124945
5,0.669515699743,1.05960739304,0.717532504689,0.890258090063
6,0.752950786865,0.8046854208,0.756493552165,0.71042553945
7,0.776149797813,0.663580454313,0.762987055562,0.680828552354
8,0.80463983836,0.584821384517,0.800324710933,0.590850567276
9,0.831501863281,0.527982865643,0.82954547622,0.530486314134
10,0.845746880073,0.459031390923,0.832792249593,0.510908592831
11,0.855921886925,0.430636381152,0.839285742153,0.507106905634
12,0.866910902014,0.396163678322,0.853896146471,0.4720098295
13,0.864875897043,0.377174523396,0.86201301488,0.433738331903
14,0.88237691435,0.358961294859,0.862013020299,0.437087713317
15,0.878713902755,0.362114878971,0.863636390729,0.433445331725
16,0.882376915709,0.327130789516,0.868506523696,0.419884210283
17,0.88685391941,0.328143573554,0.863636390729,0.439050786875
18,0.883190909342,0.327385564475,0.868506529114,0.481318529357
19,0.892144922008,0.30982760461,0.870129910382,0.422754924406
20,0.897028930167,0.299118950581,0.870129899545,0.404091214592
21,0.895807932245,0.30424954324,0.878246789629,0.412172698839
22,0.902319927331,0.277206844202,0.883116917177,0.38109111244
23,0.909645940843,0.267608452132,0.883116917177,0.398627727546
24,0.903947929541,0.258307070134,0.886363668875,0.40775562281
25,0.908831932096,0.253906132659,0.886363679712,0.385226893154
26,0.906796928315,0.262291246712,0.883116911758,0.404621125622
27,0.91208795146,0.254017359129,0.878246789629,0.410729626363
28,0.909645947466,0.244119950254,0.884740298445,0.39258239486
29,0.911680940549,0.255175735536,0.891233812679,0.369599744678
30,0.909645944919,0.248476021268,0.884740287607,0.401439497417
31,0.91575094132,0.24147511089,0.891233812679,0.365430214866
32,0.910459942627,0.246732989098,0.892857172272,0.373483655128
33,0.916564949897,0.225677578368,0.896103940227,0.370024346493
34,0.914529947304,0.239071527183,0.88961043683,0.358812095089
35,0.915750943867,0.237311878011,0.89123380726,0.383834391832
36,0.917378955587,0.223271936688,0.896103940227,0.391007790511
37,0.91697194977,0.227736297337,0.897727310658,0.377535973083
38,0.924297958018,0.212265512967,0.879870165478,0.430627841164
39,0.920227955889,0.227177969835,0.894480558959,0.372315467759
40,0.921041943918,0.208848205281,0.900974078612,0.368660345674
41,0.929181966007,0.20785917779,0.89123380726,0.364631459117
42,0.929588960616,0.206191379503,0.892857177691,0.379096917469
