epoch,acc,loss,val_acc,val_loss
0,0.291208799538,2.03786694253,0.295634940267,1.90492773056
1,0.276223787165,1.7462257697,0.448412723011,1.74728238583
2,0.316183831517,1.68963635218,0.295634940267,1.71987591849
3,0.369130889123,1.6484372249,0.30357144773,1.68218631215
4,0.390109908748,1.60645330452,0.466269867288,1.61468617121
5,0.446553467037,1.50625006302,0.494047645066,1.46463904116
6,0.560439576636,1.2797729052,0.579365097814,1.16225831376
7,0.673326701968,0.95627905022,0.605158762799,1.05959170394
8,0.749750277379,0.737286430556,0.664682563808,0.95638670524
9,0.749250782536,0.687327031489,0.666666703092,0.911274870237
10,0.769730302004,0.623057079065,0.732142872281,0.761053313812
11,0.796203820855,0.575773119926,0.718253996637,0.853914489349
12,0.796203823773,0.556884560552,0.781746056345,0.695584591892
13,0.824175853829,0.513478626321,0.759920643436,0.757907595899
14,0.815684342718,0.507097225506,0.761904769474,0.744595322344
15,0.821178848927,0.496134124436,0.775793678231,0.730852584044
16,0.825674346277,0.484150124805,0.783730189006,0.679641015
17,0.833166863535,0.47732903032,0.79960319731,0.636303355296
18,0.835664367342,0.449129184643,0.811507953538,0.677388288909
19,0.831668356082,0.449687218749,0.793650812573,0.7089216378
20,0.836163865103,0.446390072366,0.80753972133,0.698293873005
21,0.846153873664,0.421097967175,0.81944445769,0.605786757337
22,0.85164838029,0.403622559317,0.815476218859,0.650367976891
23,0.849650381328,0.404074785384,0.809523840745,0.657036019696
24,0.849650381328,0.407236508556,0.813492086199,0.630387168792
25,0.847652381117,0.410697447045,0.815476205614,0.658350573646
26,0.862637391874,0.388336309811,0.819444477558,0.684960045748
27,0.863636395314,0.384048590919,0.835317492485,0.654871784978
28,0.864135898077,0.360535563289,0.819444470935,0.685235139396
29,0.858141888272,0.360500682276,0.829365107748,0.666372140249
